,Unnamed: 0,Name,user_id,product_id,rating,times_stamps,offers,product_name
7772,7772,Shlok Sura,A3E2SQ61RG4KPF,Tanqueray No. Ten Gin,5.0,1402099200,"""Buy a laptop, mouse, and bag together and save 15%.""",
7773,7773,Shlok Sura,A3E2SQ61RG4KPF,Tanqueray Old Tom Gin,5.0,1365638400,"""Buy one, get one 50% off.""",
7774,7774,Shlok Sura,A3E2SQ61RG4KPF,Tanqueray Rangpur Gin,5.0,1394236800,"""Take $20 off your next purchase.""",
7775,7775,Shlok Sura,A3E2SQ61RG4KPF,Tanqueray Rangpur Lime,5.0,1392595200,"""Take $20 off your next purchase.""",
7776,7776,Trisha Dalal,A2PW3UHLJHDO8,Tanqueray Sterling Vodka,5.0,1370908800,"""Get 20% off on all orders this weekend!""",
7777,7777,Armaan Handa,A37JOONBIY5POU,Teaninich 17YO,1.0,1389571200,"""Get 20% off on all orders this weekend!""",
7778,7778,Armaan Handa,A37JOONBIY5POU,The Cally 40YO,1.0,1389571200,"""Upgrade your phone and get a free case and screen protector.""",Mortlach 13YO SR
7779,7779,Saanvi Bose,A39FX5FTFK8LK8,Singleton of Glendullan 38 YO,5.0,1338163200,"""Get 20% off on all orders this weekend!""",
7780,7780,Saanvi Bose,A39FX5FTFK8LK8,The Singleton Dufftown 17YO SR,5.0,1308182400,"""Buy one pair of shoes, get a second pair free.""",
7781,7781,Taimur Chada,AFL22A1C9J7OA,The Singleton Of Glen Ord 15YO SR,1.0,1350345600,"""Get 20% off on all orders this weekend!""",
7782,7782,Zaina Buch,AKDHLAXR2XQ3H,The Singleton Of Glen Ord 18YO SR,5.0,1374624000,"""Get 20% off on all orders this weekend!""",
7783,7783,Mamooty Dugar,A10NKN19P7TPWA,The Singleton of Glen Ord 39YO,3.0,1391644800,"""Get 20% off on all orders this weekend!""",
7784,7784,Kimaya Shah,AD6CFKD56Q6X5,The Singleton of Glendullan - Select,4.0,1388102400,"""Get 20% off on all orders this weekend!""",
7785,7785,Kimaya Shah,AD6CFKD56Q6X5,The Singleton of Glendullan 12YO,3.0,1402444800,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates.""",
7786,7786,Kimaya Shah,AD6CFKD56Q6X5,The Singleton of Glendullan 15YO,5.0,1306886400,"""Limited stock remaining: Clearance items must go!""",
7787,7787,Kimaya Shah,AD6CFKD56Q6X5,The Singleton of Glendullan 18YO,5.0,1375660800,"""Subscribe to our newsletter and receive 10% off your first order.""",
7788,7788,Mehul Sarkar,A1R9D5Y4DWYVYL,The Singleton of Glendullan 19YO SR,5.0,1382313600,"""Get 20% off on all orders this weekend!""",
7789,7789,Mehul Sarkar,A1R9D5Y4DWYVYL,Tres Comas Anejo,3.0,1327104000,"""Free express shipping for a limited time.""",
7790,7790,Mehul Sarkar,A1R9D5Y4DWYVYL,Tres Magueyes Reposado Tequila,5.0,1376697600,"""Limited stock remaining: Clearance items must go!""",
7791,7791,Kabir Sehgal,A1FIR4LBQA39YR,Ursus Blue Raspberry Vodka,4.0,1385856000,"""Get 20% off on all orders this weekend!""",
7792,7792,Kabir Sehgal,A1FIR4LBQA39YR,Ursus Green Apple Vodka,5.0,1385856000,"""Tag a friend and both of you get a 15% discount code.""",
7793,7793,Kabir Sehgal,A1FIR4LBQA39YR,Ursus Original Vodka,5.0,1385856000,"""Welcome to our store! New customers get 15% off their first order.""",Mortlach Rare Old
7794,7794,Kabir Sehgal,A1FIR4LBQA39YR,Ursus Punch Vodka,5.0,1385856000,"""Welcome to our store! New customers get 15% off their first order.""",
7795,7795,Kabir Sehgal,A1FIR4LBQA39YR,Usher's Green Stripe,5.0,1385856000,"""Welcome to our store! New customers get 15% off their first order.""",
7796,7796,Kabir Sehgal,A1FIR4LBQA39YR,Vat 69 Blended Whisky,5.0,1385856000,"""Buy a laptop, mouse, and bag together and save 15%.""",
7797,7797,Nayantara Iyengar,AOMQZAS76F3V3,Well-Made Gin,3.0,1374796800,"""Get 20% off on all orders this weekend!""",
7798,7798,Nayantara Iyengar,AOMQZAS76F3V3,Well-Made Rum,4.0,1033862400,"""Buy a laptop, mouse, and bag together and save 15%.""",
7799,7799,Nayantara Iyengar,AOMQZAS76F3V3,Well-Made Tequila,5.0,1359072000,"""Give $10, get $10 when you refer a friend.""",
7800,7800,Nayantara Iyengar,AOMQZAS76F3V3,Well-Made Vodka,4.0,1381276800,"""Hurry! 24-hour flash sale: Up to 40% off select items.""",
7801,7801,Nayantara Iyengar,AOMQZAS76F3V3,Well-Made Whiskey,5.0,1158969600,"""Free express shipping for a limited time.""",
7802,7802,Nayantara Iyengar,AOMQZAS76F3V3,White Horse Fine Old Blended Whisky,5.0,1159142400,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",
7803,7803,Nayantara Iyengar,AOMQZAS76F3V3,Yuzuri Yuzu,4.0,1263686400,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates.""",
7804,7804,Nayantara Iyengar,AOMQZAS76F3V3,Zacapa Centenario No 23 Rum,4.0,1398038400,"""Welcome to our store! New customers get 15% off their first order.""",
7805,7805,Nayantara Iyengar,AOMQZAS76F3V3,Zacapa Centenario XO Rum,5.0,1296000000,"""Welcome to our store! New customers get 15% off their first order.""",
7806,7806,Nayantara Iyengar,AOMQZAS76F3V3,Zacapa Edicion Negra,2.0,1218844800,"""Enjoy free shipping on orders over $25.""",
7807,7807,Nayantara Iyengar,AOMQZAS76F3V3,Unicum Herbal Liqueur,3.0,1228867200,"""Get 20% off on all orders this weekend!""",
7808,7808,Nayantara Iyengar,AOMQZAS76F3V3,Unicum Plum,5.0,1238457600,"""Free express shipping for a limited time.""",
7809,7809,Nayantara Iyengar,AOMQZAS76F3V3,21 Seeds Cucumber Jalapeno,5.0,1238457600,"""Enter our Instagram giveaway for a chance to win a $100 gift card.""",
7810,7810,Nayantara Iyengar,AOMQZAS76F3V3,21 Seeds Grapefruit Hibiscus,4.0,1258416000,"""Buy one pair of shoes, get a second pair free.""",
7811,7811,Nayantara Iyengar,AOMQZAS76F3V3,21 Seeds Margarita Lovers Combo Pack,5.0,1286064000,"""Enter our Instagram giveaway for a chance to win a $100 gift card.""",
7812,7812,Nayantara Iyengar,AOMQZAS76F3V3,21 Seeds Squad Starter Pack,4.0,1243382400,"""Hurry! 24-hour flash sale: Up to 40% off select items.""",
7813,7813,Nayantara Iyengar,AOMQZAS76F3V3,21 Seeds Valencia Orange,5.0,1398816000,"""Happy Birthday! Enjoy 25% off your purchase on your special day.""",
7814,7814,Nayantara Iyengar,AOMQZAS76F3V3,American Anthem American Vodka,4.0,1287532800,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",
7815,7815,Nayantara Iyengar,AOMQZAS76F3V3,Astral Tequila Anejo,2.0,1315353600,"""Hurry! 24-hour flash sale: Up to 40% off select items.""",
7816,7816,Nayantara Iyengar,AOMQZAS76F3V3,Astral Tequila Blanco,3.0,1398816000,"""Limited-time offer: 50% off until midnight!""",
7817,7817,Nayantara Iyengar,AOMQZAS76F3V3,Astral Tequila Reposado,3.0,1284076800,"""Join our mailing list for exclusive offers and a one-time 15% discount.""",
7818,7818,Nayantara Iyengar,AOMQZAS76F3V3,Auchroisk 20YO,5.0,1304985600,"""Limited-time offer: 50% off until midnight!""",
7819,7819,Nayantara Iyengar,AOMQZAS76F3V3,Auchroisk 25YO,5.0,1312329600,"""Birthday month exclusive: 10% off for all August birthdays.""",
7820,7820,Nayantara Iyengar,AOMQZAS76F3V3,Auchroisk 30YO,3.0,1340323200,"""First-time buyers: Take $5 off your initial purchase.""",
7821,7821,Nayantara Iyengar,AOMQZAS76F3V3,Aviation American Gin,3.0,1381622400,"""Limited-time offer: 50% off until midnight!""",
7822,7822,Nayantara Iyengar,AOMQZAS76F3V3,Aviation Old Tom,4.0,1330560000,"""Get 20% off on all orders this weekend!""",
7823,7823,Nayantara Iyengar,AOMQZAS76F3V3,Baileys Almande,4.0,1334016000,"""Join our mailing list for exclusive offers and a one-time 15% discount.""",
7824,7824,Nayantara Iyengar,AOMQZAS76F3V3,Baileys Chocolate Cherry,4.0,1397174400,"""Happy Birthday! Enjoy 25% off your purchase on your special day.""",
7825,7825,Nayantara Iyengar,AOMQZAS76F3V3,Baileys Deliciously Light,3.0,1381017600,"""Limited stock remaining: Clearance items must go!""",
7826,7826,Nayantara Iyengar,AOMQZAS76F3V3,Baileys Espresso Creme,4.0,1402272000,"""Refer a friend and get 20% off your next purchase when they make their first order.""",
7827,7827,Nayantara Iyengar,AOMQZAS76F3V3,Baileys Original,1.0,1381017600,"""Refer a friend and get 20% off your next purchase when they make their first order.""",
7828,7828,Nayantara Iyengar,AOMQZAS76F3V3,Baileys Original Minis,5.0,1398124800,"""Buy one pair of shoes, get a second pair free.""",
7829,7829,Nayantara Iyengar,AOMQZAS76F3V3,Baileys Pumpkin Spice,2.0,1401494400,"""Happy Birthday! Enjoy 25% off your purchase on your special day.""",
7830,7830,Nayantara Iyengar,AOMQZAS76F3V3,Baileys Salted Caramel,2.0,1395964800,"""First-time buyers: Take $5 off your initial purchase.""",
7831,7831,Divit Biswas,A3KK1FQY1ZY9GM,Baileys Strawberries & Cream,5.0,1342742400,"""Get 20% off on all orders this weekend!""",
7832,7832,Reyansh Dash,A1X1QOKHU1RGNR,Baileys Vanilla Cinnamon,5.0,1338940800,"""Get 20% off on all orders this weekend!""",
7833,7833,Taran Sridhar,A2USJ3U5OP34N,Balcones Baby Blue Corn Whisky,5.0,1335916800,"""Get 20% off on all orders this weekend!""",
7834,7834,Taran Sridhar,A2USJ3U5OP34N,Balcones Brimstone Smoked Whisky,5.0,1363305600,"""Exclusive offer for our loyal customers: 20% off your next visit.""",
7835,7835,Taran Sridhar,A2USJ3U5OP34N,Balcones Lineage Single Malt Whisky,4.0,1363305600,"""Hurry! 24-hour flash sale: Up to 40% off select items.""",
7836,7836,Taran Sridhar,A2USJ3U5OP34N,Balcones Pot Still Bourbon Whisky,5.0,1391990400,"""Upgrade your phone and get a free case and screen protector.""",
7837,7837,Purab Dass,A29XPB4YTMCH7N,Balcones Rumble,2.0,1390953600,"""Get 20% off on all orders this weekend!""",
7838,7838,Purab Dass,A29XPB4YTMCH7N,Balcones Texas 1 Single Malt Whisky,4.0,1390953600,"""Get 20% off on all orders this weekend!""",
7839,7839,Nirvi Datta,A3NNF0HBAYEJ6N,Balcones Texas 1 Single Malt Whisky SB,5.0,1383436800,"""Get 20% off on all orders this weekend!""",
7840,7840,Nirvi Datta,A3NNF0HBAYEJ6N,Balcones Texas Rye Whisky,5.0,1383436800,"""Get 20% off on all orders this weekend!""",
7841,7841,Mannat Iyer,A2WGHNYAHJ7O4T,Balcones Tres Hombres Texas Whisky,4.0,1340582400,"""Get 20% off on all orders this weekend!""",
7842,7842,Mannat Iyer,A2WGHNYAHJ7O4T,Balcones True Blue 100 Corn Whisky,4.0,1340582400,"""BOGO 50% off on all dresses.""",
7843,7843,Yakshit Chandran,A2O3LOTH5DELMI,Bell's Original,2.0,1388620800,"""Get 20% off on all orders this weekend!""",
7844,7844,Sara Sankar,A3KOA0YU5LB92W,Benrinnes 21 YO,5.0,1374364800,"""Get 20% off on all orders this weekend!""",
7845,7845,Sara Sankar,A3KOA0YU5LB92W,Black & White Blended Whisky,4.0,1360886400,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",
7846,7846,Sara Sankar,A3KOA0YU5LB92W,Blade and Bow,4.0,1328572800,"""Limited stock remaining: Clearance items must go!""",
7847,7847,Sara Sankar,A3KOA0YU5LB92W,Blade and Bow 22 Year,5.0,1374364800,"""Enjoy free shipping on orders over $25.""",
7848,7848,Sara Sankar,A3KOA0YU5LB92W,Blair Athol 23YO,1.0,1389744000,"""Upgrade your phone and get a free case and screen protector.""",
7849,7849,Sara Sankar,A3KOA0YU5LB92W,Brora 25YO,5.0,1374364800,"""Limited-time offer: 50% off until midnight!""",
7850,7850,Sara Sankar,A3KOA0YU5LB92W,Brora 34YO,4.0,1374364800,"""Welcome to our store! New customers get 15% off their first order.""",Mortlach Rare Old
7851,7851,Sara Sankar,A3KOA0YU5LB92W,Brora 35YO,4.0,1360886400,"""Upgrade your phone and get a free case and screen protector.""",
7852,7852,Riya Mander,A15KCEKCUCYF0O,Brora 37YO,2.0,1346112000,"""Get 20% off on all orders this weekend!""",
7853,7853,Riya Mander,A15KCEKCUCYF0O,Brora 38YO,3.0,1341878400,"""Subscribe to our newsletter and receive 10% off your first order.""",
7854,7854,Riya Mander,A15KCEKCUCYF0O,Buchanan's DeLuxe Aged 12 Years,4.0,1348704000,"""Exclusive offer for our loyal customers: 20% off your next visit.""",
7855,7855,Riya Mander,A15KCEKCUCYF0O,Buchanan's Master,4.0,1343260800,"""Subscribe to our newsletter and receive 10% off your first order.""",
7856,7856,Riya Mander,A15KCEKCUCYF0O,Buchanan's Pineapple,4.0,1365379200,"""Subscribe to our newsletter and receive 10% off your first order.""",
7857,7857,Riya Mander,A15KCEKCUCYF0O,Buchanan's Red Seal,3.0,1359331200,"""Limited-time offer: 50% off until midnight!""",
7858,7858,Miraya Sathe,A3VT2YV8AXE1ZP,Buchanan's Select Aged 15 YO,5.0,1389139200,"""Get 20% off on all orders this weekend!""",
7859,7859,Neysa Sarraf,A3785JWYV8W7SL,Buchanan's Special Reserve Aged 18 Years,2.0,1388448000,"""Get 20% off on all orders this weekend!""",
7860,7860,Tarini Bajwa,AHAW6FFH93KGE,Bulleit Bourbon,1.0,1385769600,"""Get 20% off on all orders this weekend!""",
7861,7861,Aarav Doctor,A1YUCZ88MOTMB3,Bulleit Bourbon 10YO,4.0,1350950400,"""Get 20% off on all orders this weekend!""",
7862,7862,Aarav Doctor,A1YUCZ88MOTMB3,Bulleit Bourbon Barrel Strength,3.0,1340496000,"""Join our mailing list for exclusive offers and a one-time 15% discount.""",
7863,7863,Aarav Doctor,A1YUCZ88MOTMB3,Bulleit Bourbon Blenders Select,5.0,1390867200,"""Last chance to grab items at clearance prices. Up to 70% off!""",
7864,7864,Raunak Wason,A3JOGUHYHZV8LD,Bulleit Bourbon Single Barrel,4.0,1384300800,"""Get 20% off on all orders this weekend!""",
7865,7865,Raunak Wason,A3JOGUHYHZV8LD,Bulleit Manhattan Cocktail (RTS),5.0,1251158400,"""Get 20% off on all orders this weekend!""",
7866,7866,Raunak Wason,A3JOGUHYHZV8LD,Bulleit Old Fashioned Cocktail (RTS),4.0,1331510400,"""Get 20% off on all orders this weekend!""",
7867,7867,Raunak Wason,A3JOGUHYHZV8LD,Bulleit Rye,4.0,1384300800,"""Welcome to our store! New customers get 15% off their first order.""",Mortlach Rare Old
7868,7868,Raunak Wason,A3JOGUHYHZV8LD,Bulleit Rye 12 YO,3.0,1384300800,"""Upgrade your phone and get a free case and screen protector.""",
7869,7869,Raunak Wason,A3JOGUHYHZV8LD,Bushmills 1608,3.0,1381276800,"""Save $10 when you spend $50 or more.""",
7870,7870,Indrans Agate,A2W03RIHY0MOX2,Bushmills Black Bush,5.0,1359331200,"""Get 20% off on all orders this weekend!""",
7871,7871,Stuvan Jha,A3MT70AKRAQ5DO,Bushmills Irish Honey,5.0,1347235200,"""Get 20% off on all orders this weekend!""",
7872,7872,Zoya Jayaraman,A1JD4QKA74I97P,Bushmills Malt Aged 10 Years,5.0,1381968000,"""Get 20% off on all orders this weekend!""",
7873,7873,Indranil Kalla,A2U4EGQ83SQUSI,Bushmills Malt Aged 16 Years,5.0,1341619200,"""Get 20% off on all orders this weekend!""",
7874,7874,Ivana Uppal,A7GSMYYD2VLNU,Bushmills Malt Aged 21 Years,5.0,1384300800,"""Get 20% off on all orders this weekend!""",
7875,7875,Ivana Uppal,A7GSMYYD2VLNU,Bushmills Original,5.0,1384300800,"""Back-to-school sale: Save on backpacks, notebooks, and more.""",
7876,7876,Ivana Uppal,A7GSMYYD2VLNU,Cabin Fever Maple Whiskey,5.0,1384300800,"""Subscribe to our newsletter and receive 10% off your first order.""",
7877,7877,Akarsh Deol,A3K2PZTHQ1ISUR,Cacique Rum,5.0,1375574400,"""Get 20% off on all orders this weekend!""",
7878,7878,Akarsh Deol,A3K2PZTHQ1ISUR,Cambus 40YO,4.0,1375574400,"""Upgrade your phone and get a free case and screen protector.""",Mortlach 13YO SR
7879,7879,Samar Guha,AIFKO7AOEY0FF,Cameron Brig 26 YO SR,1.0,1389139200,"""Get 20% off on all orders this weekend!""",
7880,7880,Manikya Raju,AERBOJC9UCV66,Caol Ila 12YO,5.0,1392076800,"""Get 20% off on all orders this weekend!""",
7881,7881,Manikya Raju,AERBOJC9UCV66,Caol Ila 15YO,5.0,1392940800,"""Limited stock remaining: Clearance items must go!""",
7882,7882,Manikya Raju,AERBOJC9UCV66,Caol Ila 17YO,3.0,1392076800,"""Limited-time offer: 50% off until midnight!""",
7883,7883,Manikya Raju,AERBOJC9UCV66,Caol Ila 18YO,5.0,1394150400,"""Upgrade your phone and get a free case and screen protector.""",Mortlach 13YO SR
7884,7884,Anya Kale,ATCRAH93GN2NU,Caol Ila 18YO Special Release,5.0,1388707200,"""Get 20% off on all orders this weekend!""",
7885,7885,Vritika Zacharia,A2Z9F2OKNMRJVD,Caol Ila 30 YO,3.0,1388707200,"""Get 20% off on all orders this weekend!""",
7886,7886,Vritika Zacharia,A2Z9F2OKNMRJVD,Caol Ila 35YO SR18,2.0,1388707200,"""Take $20 off your next purchase.""",
7887,7887,Samaira Sastry,A2R2KK8IF2JDJT,Caol Ila Distillers Edition,3.0,1356825600,"""Get 20% off on all orders this weekend!""",
7888,7888,Piya Mammen,A1NKBTWL7VUU34,Caol Ila Highland 15YO SR18,2.0,1384732800,"""Get 20% off on all orders this weekend!""",
7889,7889,Vivaan Chatterjee,A1TX2BLQ6DK9KM,Caol Ila Stitchell Reserve,5.0,1374624000,"""Get 20% off on all orders this weekend!""",
7890,7890,Gatik Gaba,A2D5K3C373CTUG,CM Long Island Ice Tea,5.0,1359676800,"""Get 20% off on all orders this weekend!""",
7891,7891,Charvi Tripathi,A3JWMA8CUGYFJY,Captain Morgan 100 Proof Spiced Rum,2.0,1391299200,"""Get 20% off on all orders this weekend!""",
7892,7892,Zain Borra,A1FZ7HBC0J06ZW,Captain Morgan Black Spiced Rum,4.0,1392681600,"""Get 20% off on all orders this weekend!""",
7893,7893,Devansh Sastry,A37XY4AH97Z8MH,Captain Morgan Cannon Blast,5.0,1388880000,"""Get 20% off on all orders this weekend!""",
7894,7894,Devansh Sastry,A37XY4AH97Z8MH,Captain Morgan Caribbean Coconut,5.0,1382313600,"""Hurry! 24-hour flash sale: Up to 40% off select items.""",
7895,7895,Adira Barad,AQTVUPDNAQ88G,Captain Morgan Caribbean Pineapple,2.0,1390262400,"""Get 20% off on all orders this weekend!""",
7896,7896,Tarini Shroff,A2WEPBPVYE04UM,Captain Morgan Caribbean White Rum,5.0,1336262400,"""Get 20% off on all orders this weekend!""",
7897,7897,Neelofar Maharaj,A39QNMGPRGWOEG,Captain Morgan Original Spiced Rum,4.0,1357603200,"""Get 20% off on all orders this weekend!""",
7898,7898,Ahana  Gill,A18S2VGUH9SCV5,Captain Morgan Private Stock,4.0,1340755200,"""Get 20% off on all orders this weekend!""",
7899,7899,Ahana  Gill,A18S2VGUH9SCV5,Captain Morgan Silver Spiced,5.0,1264464000,"""First-time buyers: Take $5 off your initial purchase.""",
7900,7900,Ahana  Gill,A18S2VGUH9SCV5,Cardhu 11YO SR,5.0,1227484800,"""Refer a friend and get 20% off your next purchase when they make their first order.""",
7901,7901,Ahana  Gill,A18S2VGUH9SCV5,Cardhu 12YO,5.0,1102377600,"""Back-to-school sale: Save on backpacks, notebooks, and more.""",
7902,7902,Ahana  Gill,A18S2VGUH9SCV5,Cardhu 14YO SR,5.0,1229990400,"""BOGO 50% off on all dresses.""",
7903,7903,Ahana  Gill,A18S2VGUH9SCV5,Cardhu 16YO SR,5.0,1153526400,"""Give $10, get $10 when you refer a friend.""",
7904,7904,Ahana  Gill,A18S2VGUH9SCV5,Cardhu Gold Reserve - Targaryen,3.0,1303948800,"""Back-to-school sale: Save on backpacks, notebooks, and more.""",
7905,7905,Ahana  Gill,A18S2VGUH9SCV5,Carsebridge 48yo SR18,1.0,1214784000,"""Hurry! 24-hour flash sale: Up to 40% off select items.""",
7906,7906,Ahana  Gill,A18S2VGUH9SCV5,Cascade Blonde American Whiskey,4.0,1176336000,"""Upgrade your phone and get a free case and screen protector.""",
7907,7907,Ahana  Gill,A18S2VGUH9SCV5,Cascade Moon 13YO Rye,4.0,1319932800,"""Take $20 off your next purchase.""",
7908,7908,Ahana  Gill,A18S2VGUH9SCV5,Cascade Moon American Whiskey,4.0,1208304000,"""Birthday month exclusive: 10% off for all August birthdays.""",
7909,7909,Ahana  Gill,A18S2VGUH9SCV5,Ciroc Amaretto,1.0,1265587200,"""Subscribe to our newsletter and receive 10% off your first order.""",
7910,7910,Ahana  Gill,A18S2VGUH9SCV5,Ciroc Apple,4.0,1276041600,"""Happy Birthday! Enjoy 25% off your purchase on your special day.""",
7911,7911,Ahana  Gill,A18S2VGUH9SCV5,Ciroc Coconut Vodka,2.0,1273104000,"""Hurry! 24-hour flash sale: Up to 40% off select items.""",
7912,7912,Ahana  Gill,A18S2VGUH9SCV5,Ciroc Mango,5.0,1190764800,"""Hurry! 24-hour flash sale: Up to 40% off select items.""",
7913,7913,Ahana  Gill,A18S2VGUH9SCV5,Ciroc Peach,5.0,1355270400,"""Hurry! 24-hour flash sale: Up to 40% off select items.""",
7914,7914,Ahana  Gill,A18S2VGUH9SCV5,Ciroc Pineapple,5.0,1200787200,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates.""",
7915,7915,Ahana  Gill,A18S2VGUH9SCV5,Ciroc Red Berry Vodka,4.0,1219795200,"""Join our mailing list for exclusive offers and a one-time 15% discount.""",
7916,7916,Ahana  Gill,A18S2VGUH9SCV5,Ciroc Summer Watermelon,3.0,1247529600,"""Welcome to our store! New customers get 15% off their first order.""",
7917,7917,Ahana  Gill,A18S2VGUH9SCV5,Ciroc VS,3.0,1278460800,"""Refer a friend and get 20% off your next purchase when they make their first order.""",
7918,7918,Ahana  Gill,A18S2VGUH9SCV5,Ciroc Vodka,5.0,1342569600,"""First-time buyers: Take $5 off your initial purchase.""",
7919,7919,Ahana  Gill,A18S2VGUH9SCV5,Classic Malts Selection,4.0,1234828800,"""Happy Birthday! Enjoy 25% off your purchase on your special day.""",
7920,7920,Ahana  Gill,A18S2VGUH9SCV5,Clynelish 12YO SR,5.0,1337212800,"""Subscribe to our newsletter and receive 10% off your first order.""",
7921,7921,Ahana  Gill,A18S2VGUH9SCV5,Clynelish 14YO,5.0,1262217600,"""Welcome to our store! New customers get 15% off their first order.""",
7922,7922,Ahana  Gill,A18S2VGUH9SCV5,Clynelish Distillers Edition,3.0,1248307200,"""Join our mailing list for exclusive offers and a one-time 15% discount.""",
7923,7923,Ahana  Gill,A18S2VGUH9SCV5,Clynelish Flavour Led,3.0,1229904000,"""Exclusive offer for our loyal customers: 20% off your next visit.""",
7924,7924,Ahana  Gill,A18S2VGUH9SCV5,Clynelish Reserve Tyrell,4.0,1279670400,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates.""",
7925,7925,Ahana  Gill,A18S2VGUH9SCV5,Cocktail Time Keylime Margarita,4.0,1229990400,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates.""",
7926,7926,Ahana  Gill,A18S2VGUH9SCV5,Cocktail Time Strawberry Margarita,4.0,1206835200,"""Exclusive offer for our loyal customers: 20% off your next visit.""",
7927,7927,Ahana  Gill,A18S2VGUH9SCV5,Convalmore 32YO,5.0,1303084800,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates.""",
7928,7928,Ahana  Gill,A18S2VGUH9SCV5,Convalmore 36YO,4.0,1228953600,"""Enter our Instagram giveaway for a chance to win a $100 gift card.""",
7929,7929,Ahana  Gill,A18S2VGUH9SCV5,Copper Dog Blended Malt Scotch Whisky,2.0,1219190400,"""Save $10 when you spend $50 or more.""",
7930,7930,Ahana  Gill,A18S2VGUH9SCV5,Cragganmore 10YO,2.0,1235692800,"""Buy one, get one 50% off.""",
7931,7931,Ahana  Gill,A18S2VGUH9SCV5,Cragganmore 12YO,5.0,1272240000,"""Back-to-school sale: Save on backpacks, notebooks, and more.""",
7932,7932,Ahana  Gill,A18S2VGUH9SCV5,Cragganmore 20YO SR,5.0,1242864000,"""Take $20 off your next purchase.""",
7933,7933,Ahana  Gill,A18S2VGUH9SCV5,Cragganmore 21YO,4.0,1299542400,"""Back-to-school sale: Save on backpacks, notebooks, and more.""",
7934,7934,Ahana  Gill,A18S2VGUH9SCV5,Cragganmore 25 YO,5.0,1252368000,"""BOGO 50% off on all dresses.""",
7935,7935,Ahana  Gill,A18S2VGUH9SCV5,Cragganmore 29YO,4.0,1244592000,"""Hurry! 24-hour flash sale: Up to 40% off select items.""",
7936,7936,Ahana  Gill,A18S2VGUH9SCV5,Cragganmore Distillers Edition,4.0,1249689600,"""Exclusive offer for our loyal customers: 20% off your next visit.""",
7937,7937,Ahana  Gill,A18S2VGUH9SCV5,Cragganmore Flavour Led,5.0,1227571200,"""Buy one pair of shoes, get a second pair free.""",
7938,7938,Ahana  Gill,A18S2VGUH9SCV5,Crawfords 3 Star Special Reserve,4.0,1240358400,"""Save $10 when you spend $50 or more.""",
7939,7939,Ahana  Gill,A18S2VGUH9SCV5,Crown Royal Black,4.0,1232496000,"""BOGO 50% off on all dresses.""",
7940,7940,Ahana  Gill,A18S2VGUH9SCV5,Crown Royal Canadian Whisky,4.0,1275523200,"""Refer a friend and get 20% off your next purchase when they make their first order.""",
7941,7941,Ahana  Gill,A18S2VGUH9SCV5,Crown Royal Maple Finished,5.0,1276992000,"""Buy one pair of shoes, get a second pair free.""",
7942,7942,Ahana  Gill,A18S2VGUH9SCV5,Crown Royal Northern Harvest Rye,5.0,1317254400,"""Limited stock remaining: Clearance items must go!""",
7943,7943,Ahana  Gill,A18S2VGUH9SCV5,Crown Royal Peach,5.0,1276992000,"""Refer a friend and get 20% off your next purchase when they make their first order.""",
7944,7944,Ahana  Gill,A18S2VGUH9SCV5,Crown Royal Regal Apple,4.0,1262217600,"""Free express shipping for a limited time.""",
7945,7945,Ahana  Gill,A18S2VGUH9SCV5,Crown Royal Reserve,5.0,1337212800,"""Take $20 off your next purchase.""",
7946,7946,Ahana  Gill,A18S2VGUH9SCV5,Crown Royal Salted Caramel,2.0,1261180800,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount.""",
7947,7947,Ahana  Gill,A18S2VGUH9SCV5,Crown Royal Vanilla,4.0,1305417600,"""Give $10, get $10 when you refer a friend.""",
7948,7948,Ahana  Gill,A18S2VGUH9SCV5,Crown Royal XO,4.0,1273363200,"""Free express shipping for a limited time.""",
7949,7949,Ahana  Gill,A18S2VGUH9SCV5,Dailuaine 34YO,4.0,1268006400,"""Hurry! 24-hour flash sale: Up to 40% off select items.""",
7950,7950,Ahana  Gill,A18S2VGUH9SCV5,Dalwhinnie 15YO,3.0,1272585600,"""Birthday month exclusive: 10% off for all August birthdays.""",
7951,7951,Ahana  Gill,A18S2VGUH9SCV5,Dalwhinnie 25YO,3.0,1287360000,"""Take $20 off your next purchase.""",
7952,7952,Ahana  Gill,A18S2VGUH9SCV5,Dalwhinnie 30YO SR,2.0,1291161600,"""First-time buyers: Take $5 off your initial purchase.""",
7953,7953,Ahana  Gill,A18S2VGUH9SCV5,Dalwhinnie Distillers Edition,4.0,1253750400,"""Enter our Instagram giveaway for a chance to win a $100 gift card.""",
7954,7954,Ahana  Gill,A18S2VGUH9SCV5,Dalwhinnie Winters Frost,4.0,1268438400,"""Birthday month exclusive: 10% off for all August birthdays.""",
